auth_id,card_id,merchant_id,auth_datetime,amount,currency,auth_code,auth_result,decline_reason,is_online
914,878,12,2025-12-27 09:31:28,55550.01,KZT,134562,approved,,True
915,225,79,2025-07-31 01:27:02,6003.4,KZT,115844,approved,,True
916,1093,90,2025-08-30 11:53:35,12188.28,KZT,362316,approved,,True
917,299,78,2025-11-17 02:49:52,73067.38,KZT,992074,approved,,True
918,809,81,2025-07-10 22:35:49,49651.97,KZT,938761,approved,,True
919,189,89,2025-09-23 07:08:58,63302.54,KZT,842441,approved,,True
920,378,55,2025-11-04 20:34:06,13285.82,KZT,226164,approved,,True
921,210,54,2025-09-05 01:25:53,15859.25,KZT,886737,approved,,True
922,536,76,2025-09-10 08:19:52,44350.99,KZT,428307,approved,,True
923,921,25,2025-08-08 18:16:01,12902.78,KZT,291164,approved,,True
924,1114,73,2025-08-01 08:25:23,45876.13,KZT,653765,approved,,True
925,344,91,2025-10-17 05:55:01,56281.13,KZT,633053,approved,,True
926,522,96,2025-08-04 16:50:11,50515.53,KZT,713145,approved,,True
927,24,38,2025-07-25 22:59:10,64031.23,KZT,033686,approved,,True
928,304,35,2025-07-06 19:18:31,48227.56,KZT,194756,approved,,True
929,230,92,2025-12-27 01:50:46,5914.68,KZT,468683,approved,,True
930,1158,85,2025-08-22 00:19:04,10146.27,KZT,456921,approved,,True
931,865,61,2025-12-02 06:08:19,51432.13,KZT,343301,approved,,True
932,165,89,2025-08-07 20:20:01,66552.86,KZT,061477,approved,,True
933,850,75,2025-08-16 09:24:50,37350.82,KZT,328675,approved,,True
934,909,21,2025-12-08 20:25:06,21441.62,KZT,811200,approved,,True
935,1089,35,2025-10-03 04:17:07,63103.58,KZT,817815,approved,,True
936,911,56,2025-11-18 13:34:05,25480.4,KZT,024143,approved,,True
937,211,18,2025-10-01 12:07:00,36678.56,KZT,486830,approved,,True
938,1060,33,2025-08-30 15:16:44,66668.17,KZT,832454,approved,,True
939,237,25,2025-11-01 18:43:38,61361.37,KZT,666339,approved,,True
940,497,34,2025-10-26 01:20:52,73438.69,KZT,011238,approved,,True
941,1073,77,2025-11-03 18:36:21,59683.59,KZT,439680,approved,,True
942,979,30,2025-09-09 01:11:26,70394.34,KZT,768652,approved,,True
943,522,56,2025-12-01 11:33:03,48758.05,KZT,961825,approved,,True
944,862,41,2025-08-24 20:34:01,5628.43,KZT,455174,approved,,True
945,1054,64,2025-11-09 12:34:30,10639.64,KZT,110744,approved,,True
946,62,25,2025-12-20 20:42:29,30876.94,KZT,527354,approved,,True
947,434,75,2025-08-08 13:23:44,52044.36,KZT,760970,approved,,True
948,680,59,2025-08-21 10:31:53,25013.02,KZT,509694,approved,,True
949,366,73,2025-12-14 00:37:50,68956.12,KZT,006044,approved,,True
950,502,70,2025-09-06 04:53:50,71531.07,KZT,341036,approved,,True
951,23,10,2025-08-18 04:21:57,71021.07,KZT,916231,approved,,True
952,782,15,2025-11-23 23:07:46,57712.15,KZT,770018,approved,,True
953,622,66,2025-11-13 16:12:50,32418.47,KZT,557580,approved,,True
954,431,13,2025-09-15 00:23:16,23627.55,KZT,955854,approved,,True
955,702,98,2025-11-09 17:59:52,13154.55,KZT,161810,approved,,True
956,724,20,2025-11-10 14:12:46,70715.68,KZT,251593,approved,,True
957,680,91,2025-08-10 03:10:55,25379.57,KZT,688493,approved,,True
958,348,70,2025-09-23 00:52:11,8416.68,KZT,695158,approved,,True
959,1040,71,2025-09-04 16:57:34,9067.41,KZT,411298,approved,,True
960,723,67,2025-11-17 12:50:06,45866.28,KZT,427028,approved,,True
961,795,19,2025-10-24 10:00:23,55012.64,KZT,778466,approved,,True
962,326,44,2025-11-20 12:32:26,1718.21,KZT,782530,declined,card_blocked,True
963,324,99,2025-08-10 10:13:09,47579.12,KZT,076798,approved,,True
964,835,78,2025-10-08 06:20:54,79693.11,KZT,777899,declined,insufficient_funds,True
965,264,52,2025-09-09 22:42:33,58353.67,KZT,893044,approved,,True
966,1133,99,2025-12-23 23:23:23,11960.77,KZT,266401,approved,,True
967,995,41,2025-12-12 21:30:28,48649.62,KZT,280904,approved,,True
968,88,90,2025-12-11 06:02:47,33416.26,KZT,584933,approved,,True
969,103,85,2025-07-25 21:50:28,28971.1,KZT,223897,approved,,True
970,501,99,2025-10-30 16:48:22,17952.86,KZT,736636,approved,,True
971,1171,11,2025-07-20 07:57:31,15709.22,KZT,082460,approved,,True
972,43,42,2025-11-25 03:07:54,22987.6,KZT,784550,approved,,True
973,114,87,2025-09-27 08:15:52,34636.65,KZT,368663,approved,,True
974,106,41,2025-10-25 08:50:09,12623.47,KZT,085159,approved,,True
975,1158,67,2025-07-14 09:18:49,8359.51,KZT,467913,approved,,True
976,1032,83,2025-09-04 18:30:32,67394.27,KZT,765550,approved,,True
977,67,48,2025-07-29 19:50:42,72624.8,KZT,717938,approved,,True
978,251,11,2025-11-19 04:22:29,36695.58,KZT,056703,declined,card_blocked,True
979,851,39,2025-08-29 11:38:51,25880.57,KZT,972258,approved,,True
980,438,47,2025-10-13 14:24:15,32771.53,KZT,679699,approved,,True
981,153,62,2025-12-08 19:11:22,28348.49,KZT,913532,approved,,True
982,286,52,2025-08-05 00:10:55,36268.79,KZT,726508,approved,,True
983,469,76,2025-10-29 03:04:14,58002.52,KZT,537799,approved,,True
984,226,57,2025-09-19 13:00:24,62723.28,KZT,882649,approved,,True
985,589,20,2025-12-03 19:40:34,62380.57,KZT,954396,approved,,True
986,1100,21,2025-11-25 20:43:10,19260.31,KZT,834223,approved,,True
987,325,10,2025-10-16 14:05:03,12103.49,KZT,843238,approved,,True
988,815,84,2025-11-23 02:39:24,55982.17,KZT,698066,approved,,True
989,1027,57,2025-07-15 04:17:50,29622.84,KZT,058554,approved,,True
990,1124,73,2025-12-29 22:23:33,40917.39,KZT,532623,approved,,True
991,341,51,2025-11-14 23:42:47,58796.21,KZT,019331,declined,card_blocked,True
992,1025,12,2025-12-09 11:09:33,31413.25,KZT,045989,approved,,True
993,488,98,2025-11-09 22:40:13,51690.92,KZT,653736,approved,,True
994,714,81,2025-09-06 07:02:44,18773.66,KZT,770847,approved,,True
995,1154,69,2025-08-28 05:50:52,23239.36,KZT,270050,approved,,True
996,388,32,2025-12-15 01:40:02,7639.87,KZT,788800,approved,,True
997,416,55,2025-12-16 15:38:31,9571.43,KZT,413978,approved,,True
998,697,86,2025-08-07 01:43:00,15989.04,KZT,993010,approved,,True
999,842,80,2025-08-08 08:46:58,44510.04,KZT,631152,approved,,True
1000,579,53,2025-08-07 09:40:16,49947.32,KZT,262557,approved,,True
1001,199,91,2025-08-20 21:14:42,77467.46,KZT,797282,approved,,True
1002,296,75,2025-12-21 05:16:21,42720.31,KZT,711929,approved,,True
1003,537,6,2025-07-04 15:20:40,54582.11,KZT,326435,approved,,True
1004,296,62,2025-07-31 06:01:26,65893.26,KZT,023286,approved,,True
1005,721,37,2025-09-23 11:56:34,6734.16,KZT,400296,approved,,True
1006,911,92,2025-11-18 18:38:10,28280.16,KZT,244965,approved,,True
1007,455,85,2025-12-21 14:12:59,5305.93,KZT,935302,approved,,True
1008,1051,26,2025-11-08 15:09:10,37978.33,KZT,129942,approved,,True
1009,1182,31,2025-10-09 09:30:53,64678.03,KZT,634450,approved,,True
1010,260,52,2025-07-20 23:33:33,17744.24,KZT,075293,approved,,True
1011,693,35,2025-09-04 18:36:12,29183.54,KZT,205378,approved,,True
1012,889,31,2025-11-24 12:59:45,9999.39,KZT,618088,approved,,True
1013,1095,12,2025-10-21 06:10:44,74390.21,KZT,442704,approved,,True
1014,836,75,2025-10-18 00:40:33,52072.75,KZT,773204,declined,limit_exceeded,True
1015,597,62,2025-12-16 16:12:28,42793.33,KZT,751649,approved,,True
1016,367,16,2025-09-21 15:53:45,33921.91,KZT,615014,approved,,True
1017,979,72,2025-11-13 17:30:42,31929.16,KZT,058712,approved,,True
1018,624,93,2025-11-15 02:29:30,3047.27,KZT,844974,approved,,True
1019,790,86,2025-12-30 22:01:33,30681.99,KZT,614893,approved,,True
1020,244,66,2025-10-17 05:07:56,50989.5,KZT,778345,approved,,True
1021,762,69,2025-10-01 04:25:21,3248.52,KZT,892564,approved,,True
1022,269,1,2025-07-17 14:19:07,20623.51,KZT,414747,approved,,True
1023,735,57,2025-10-20 13:02:45,4768.93,KZT,419604,approved,,True
1024,96,35,2025-07-31 20:14:30,9719.47,KZT,046345,approved,,True
1025,848,51,2025-08-17 04:09:06,25405.96,KZT,220101,declined,card_blocked,True
1026,738,93,2025-08-10 07:52:35,43921.96,KZT,571710,declined,card_blocked,True
1027,720,81,2025-11-07 14:02:50,1871.86,KZT,687694,approved,,True
1028,298,56,2025-10-28 17:08:56,61503.81,KZT,041904,approved,,True
1029,841,34,2025-12-20 01:54:59,48250.55,KZT,199975,approved,,True
1030,976,31,2025-11-14 16:33:25,69015.48,KZT,055705,approved,,True
1031,1177,85,2025-12-28 16:39:47,49769.87,KZT,999571,approved,,True
1032,621,33,2025-09-21 18:02:07,18990.53,KZT,302518,approved,,True
1033,177,23,2025-11-19 07:18:52,74268.8,KZT,707058,approved,,True
1034,1150,47,2025-12-05 16:02:44,26487.63,KZT,944482,approved,,True
1035,529,69,2025-08-19 11:50:00,49085.0,KZT,944841,declined,insufficient_funds,True
1036,1149,20,2025-11-06 13:23:39,78365.75,KZT,092622,approved,,True
1037,270,18,2025-11-22 17:17:39,67624.56,KZT,467162,approved,,True
1038,298,35,2025-12-14 22:49:18,59456.61,KZT,040708,declined,limit_exceeded,True
1039,713,62,2025-11-25 13:29:09,47035.05,KZT,192605,approved,,True
1040,822,74,2025-07-22 18:00:34,52949.03,KZT,960416,approved,,True
1041,1005,100,2025-11-12 14:40:58,64439.6,KZT,514481,approved,,True
1042,443,42,2025-10-08 17:59:08,26521.55,KZT,022156,approved,,True
1043,201,20,2025-12-25 19:00:58,9737.8,KZT,027843,approved,,True
1044,97,30,2025-09-23 13:33:30,5422.81,KZT,516976,approved,,True
1045,844,85,2025-11-14 17:53:55,17951.04,KZT,218944,approved,,True
1046,816,10,2025-09-10 20:09:14,13499.4,KZT,653908,approved,,True
1047,1080,64,2025-07-04 11:15:03,44691.77,KZT,693499,approved,,True
1048,119,93,2025-12-18 05:47:57,12605.98,KZT,840713,approved,,True
1049,414,85,2025-12-20 10:01:14,61156.23,KZT,005400,approved,,True
1050,674,54,2025-12-12 00:21:01,55674.03,KZT,278665,declined,card_blocked,True
1051,370,46,2025-10-28 11:23:32,68444.09,KZT,007721,declined,card_blocked,True
1052,988,86,2025-11-14 19:13:48,19105.4,KZT,080559,approved,,True
1053,925,69,2025-12-18 10:25:49,2454.19,KZT,642273,approved,,True
1054,1061,99,2025-11-23 02:08:23,16806.67,KZT,231516,approved,,True
1055,1109,92,2025-12-12 15:50:50,60850.24,KZT,877138,approved,,True
1056,197,22,2025-12-01 20:18:00,17902.44,KZT,212491,approved,,True
1057,983,12,2025-09-30 14:12:45,20345.5,KZT,814024,approved,,True
1058,581,33,2025-07-17 20:17:10,46834.17,KZT,679569,approved,,True
1059,1070,73,2025-08-19 04:39:46,39509.72,KZT,172068,approved,,True
1060,61,35,2025-11-25 03:11:37,18675.92,KZT,204356,declined,card_blocked,True
1061,461,1,2025-07-13 00:48:55,60017.74,KZT,006990,approved,,True
1062,364,2,2025-10-14 21:10:08,54706.79,KZT,380806,approved,,True
1063,885,90,2025-11-25 09:48:02,42784.18,KZT,854931,approved,,True
1064,690,64,2025-08-15 01:50:27,41548.17,KZT,528286,declined,card_blocked,True
1065,490,11,2025-08-09 06:42:55,74931.42,KZT,307006,approved,,True
1066,499,56,2025-11-21 17:10:32,27463.57,KZT,193227,approved,,True
1067,681,42,2025-07-19 04:30:51,44253.41,KZT,154473,approved,,True
1068,749,3,2025-07-18 22:47:32,59223.22,KZT,680487,approved,,True
1069,635,29,2025-09-14 12:04:37,69860.77,KZT,110496,approved,,True
1070,1055,43,2025-09-18 19:12:41,26182.61,KZT,471215,declined,limit_exceeded,True
1071,1065,21,2025-10-15 10:06:58,59540.07,KZT,147511,approved,,True
1072,263,19,2025-09-05 22:27:37,77625.6,KZT,854775,approved,,True
1073,745,89,2025-07-21 16:02:38,29233.01,KZT,957268,approved,,True
1074,6,93,2025-11-08 21:33:36,71970.26,KZT,611761,approved,,True
1075,776,98,2025-11-19 17:37:28,9356.29,KZT,736082,approved,,True
1076,83,46,2025-12-30 15:37:09,2958.69,KZT,656031,approved,,True
1077,952,27,2025-11-07 23:49:51,29091.83,KZT,320038,approved,,True
1078,108,21,2025-12-08 23:37:50,76072.28,KZT,243921,approved,,True
1079,852,66,2025-10-18 21:00:01,72301.46,KZT,329793,approved,,True
1080,1125,76,2025-09-19 14:30:31,40861.05,KZT,385637,approved,,True
1081,815,63,2025-08-23 06:34:11,44017.28,KZT,264004,approved,,True
1082,837,86,2025-10-29 15:23:13,5685.54,KZT,287934,approved,,True
1083,738,13,2025-12-17 10:43:18,42472.69,KZT,676033,approved,,True
1084,504,23,2025-12-08 15:53:53,41922.82,KZT,297180,approved,,True
1085,67,63,2025-09-09 07:43:19,45206.23,KZT,659746,approved,,True
1086,58,37,2025-08-02 08:53:47,34845.64,KZT,576951,approved,,True
1087,379,99,2025-09-14 02:38:27,28448.1,KZT,452394,approved,,True
1088,290,39,2025-12-23 12:55:43,76004.33,KZT,519912,approved,,True
1089,448,20,2025-07-22 17:55:27,44773.81,KZT,252013,approved,,True
1090,1199,90,2025-12-25 01:56:34,46640.07,KZT,573349,approved,,True
1091,693,1,2025-07-17 22:11:07,43272.18,KZT,866273,approved,,True
1092,281,98,2025-11-07 09:24:24,3995.71,KZT,419202,approved,,True
1093,832,22,2025-10-19 16:32:37,29529.03,KZT,345427,approved,,True
1094,270,36,2025-09-18 07:03:57,5405.34,KZT,747373,approved,,True
1095,201,37,2025-10-22 11:10:28,18555.44,KZT,954634,approved,,True
1096,328,23,2025-08-13 21:27:12,29558.77,KZT,353475,declined,insufficient_funds,True
1097,834,61,2025-11-26 18:37:57,38388.24,KZT,652944,approved,,True
1098,1027,51,2025-10-31 05:01:44,15529.42,KZT,886460,approved,,True
1099,512,16,2025-10-11 04:57:03,31492.19,KZT,877488,approved,,True
1100,431,68,2025-10-24 21:07:04,30174.09,KZT,568606,approved,,True
1101,821,47,2025-10-28 14:29:45,11282.03,KZT,691701,approved,,True
1102,18,83,2025-10-03 19:21:04,64629.96,KZT,315771,declined,insufficient_funds,True
1103,467,80,2025-12-08 11:31:43,33950.51,KZT,679753,approved,,True
1104,580,24,2025-11-27 14:23:36,26436.01,KZT,123158,approved,,True
1105,538,53,2025-12-10 04:51:30,78889.6,KZT,137380,approved,,True
1106,158,36,2025-10-27 03:12:37,46656.3,KZT,659556,approved,,True
1107,179,19,2025-08-14 21:11:23,4388.35,KZT,368443,approved,,True
1108,589,46,2025-09-24 01:34:59,78599.51,KZT,528277,approved,,True
1109,826,96,2025-09-28 12:51:53,39080.69,KZT,940539,approved,,True
1110,93,69,2025-07-16 05:20:44,13176.18,KZT,313712,approved,,True
1111,1176,54,2025-08-06 17:42:48,41709.99,KZT,647854,approved,,True
1112,54,1,2025-09-04 12:24:18,7042.74,KZT,674128,approved,,True
1113,753,8,2025-08-11 08:05:19,49345.79,KZT,541982,approved,,True
1114,44,12,2025-12-25 15:44:45,54912.31,KZT,481533,approved,,True
1115,207,23,2025-07-27 03:40:44,79978.5,KZT,325221,approved,,True
1116,10,37,2025-09-18 11:31:05,39971.55,KZT,629290,approved,,True
1117,1137,15,2025-09-03 18:51:18,50888.68,KZT,234442,approved,,True
1118,978,36,2025-07-17 05:36:54,673.27,KZT,281776,approved,,True
1119,430,43,2025-08-06 23:30:41,55037.27,KZT,276165,approved,,True
1120,1161,24,2025-08-14 19:22:33,45819.55,KZT,245540,approved,,True
1121,800,7,2025-09-28 03:36:31,18519.83,KZT,284639,approved,,True
1122,390,32,2025-08-09 02:19:09,43866.67,KZT,728958,declined,card_blocked,True
1123,691,92,2025-12-23 00:23:16,3547.73,KZT,886719,approved,,True
1124,1074,52,2025-11-29 22:56:34,42802.57,KZT,369192,approved,,True
1125,981,18,2025-09-04 14:36:05,57192.1,KZT,900531,approved,,True
1126,56,93,2025-07-25 01:25:04,60787.43,KZT,801319,approved,,True
1127,43,72,2025-07-27 13:20:26,77723.12,KZT,039418,approved,,True
1128,636,89,2025-07-27 06:54:45,72893.94,KZT,284199,approved,,True
1129,342,25,2025-10-12 14:28:29,8467.05,KZT,718338,approved,,True
1130,1029,83,2025-11-07 09:39:19,79901.76,KZT,552677,approved,,True
1131,1037,15,2025-08-11 17:02:11,57754.48,KZT,580696,approved,,True
1132,1136,70,2025-09-17 10:02:58,935.52,KZT,709553,approved,,True
1133,917,32,2025-10-13 22:07:19,5583.31,KZT,810935,approved,,True
1134,720,35,2025-09-21 17:23:13,44525.43,KZT,798762,approved,,True
1135,915,76,2025-08-24 16:34:11,61766.21,KZT,043058,approved,,True
1136,434,52,2025-10-17 16:35:12,51604.82,KZT,549823,approved,,True
1137,1192,28,2025-09-19 12:24:55,44795.14,KZT,013887,approved,,True
1138,170,93,2025-10-04 18:53:59,59661.78,KZT,275363,declined,insufficient_funds,True
1139,514,92,2025-12-22 14:57:29,4594.36,KZT,104013,approved,,True
1140,463,87,2025-10-02 08:07:39,50289.9,KZT,651297,approved,,True
1141,1035,1,2025-08-17 01:43:29,60634.64,KZT,497042,approved,,True
1142,488,60,2025-07-26 07:56:18,8544.76,KZT,180244,approved,,True
1143,653,14,2025-11-10 14:08:05,2185.34,KZT,254035,approved,,True
1144,188,94,2025-08-16 19:24:22,60697.39,KZT,407978,approved,,True
1145,270,93,2025-12-14 23:53:23,49379.84,KZT,844743,approved,,True
1146,468,35,2025-07-23 22:02:04,31425.61,KZT,555930,approved,,True
1147,431,95,2025-07-29 18:12:42,48096.64,KZT,016386,approved,,True
1148,931,18,2025-12-03 13:20:59,48024.47,KZT,446000,approved,,True
1149,1078,65,2025-07-08 04:47:20,39670.45,KZT,153377,approved,,True
1150,257,72,2025-08-27 07:15:33,35927.35,KZT,468039,approved,,True
1151,1140,37,2025-07-12 14:34:26,4698.17,KZT,056790,approved,,True
1152,876,98,2025-12-24 11:02:01,43347.08,KZT,531068,approved,,True
1153,461,30,2025-12-08 16:55:20,16462.8,KZT,481331,approved,,True
1154,524,12,2025-08-17 17:31:17,75180.64,KZT,346765,approved,,True
1155,1096,61,2025-11-19 01:59:32,65823.74,KZT,823018,approved,,True
1156,741,100,2025-11-27 09:24:37,25379.6,KZT,760024,approved,,True
1157,1103,10,2025-10-25 13:45:09,41678.94,KZT,208357,approved,,True
1158,941,16,2025-10-24 03:05:59,42893.45,KZT,281405,approved,,True
1159,918,96,2025-08-22 22:33:45,43928.68,KZT,873574,approved,,True
1160,28,67,2025-12-22 14:15:53,42766.24,KZT,058765,approved,,True
1161,776,18,2025-07-11 12:06:52,63673.28,KZT,993344,approved,,True
1162,714,24,2025-08-16 15:09:47,468.74,KZT,386855,approved,,True
1163,1200,42,2025-09-10 18:47:14,27973.77,KZT,464102,approved,,True
1164,1073,60,2025-10-14 15:48:36,58230.15,KZT,246352,approved,,True
1165,252,71,2025-10-07 02:59:21,66066.41,KZT,449557,approved,,True
1166,228,80,2025-11-25 01:55:15,58324.41,KZT,670276,approved,,True
1167,612,50,2025-08-09 11:00:47,4288.73,KZT,780459,approved,,True
1168,722,58,2025-07-24 11:04:31,26932.7,KZT,112860,approved,,True
1169,326,10,2025-08-14 07:00:51,26833.83,KZT,714726,approved,,True
1170,734,19,2025-12-18 10:15:27,71205.74,KZT,128022,approved,,True
1171,938,32,2025-07-29 16:29:36,70446.98,KZT,765156,approved,,True
1172,290,59,2025-11-10 22:14:35,42106.12,KZT,801469,approved,,True
1173,402,65,2025-09-02 21:48:43,76297.87,KZT,940309,approved,,True
1174,1131,29,2025-11-20 20:44:08,67682.46,KZT,499085,approved,,True
1175,425,88,2025-07-16 12:05:44,27605.17,KZT,630639,declined,insufficient_funds,True
1176,473,4,2025-12-06 13:33:07,78932.81,KZT,332629,approved,,True
1177,1182,53,2025-07-25 07:05:40,36553.56,KZT,782729,approved,,True
1178,33,90,2025-10-02 06:24:01,32205.35,KZT,650387,approved,,True
1179,165,24,2025-07-28 20:54:03,76604.78,KZT,299982,approved,,True
1180,576,33,2025-09-27 21:35:13,48165.32,KZT,153776,approved,,True
1181,105,18,2025-12-26 18:07:00,79887.4,KZT,323507,approved,,True
1182,764,88,2025-12-24 12:20:10,1856.25,KZT,359501,approved,,True
1183,623,82,2025-10-13 06:30:09,18896.93,KZT,322204,approved,,True
1184,596,72,2025-11-11 00:50:28,33679.25,KZT,919010,approved,,True
1185,476,73,2025-08-19 11:03:57,18193.91,KZT,733216,approved,,True
1186,9,55,2025-11-28 08:02:37,21923.67,KZT,399596,approved,,True
1187,461,34,2025-10-27 13:52:39,44250.5,KZT,044160,approved,,True
1188,892,27,2025-10-10 08:50:01,59267.92,KZT,696118,approved,,True
1189,939,6,2025-08-20 00:22:07,34830.9,KZT,429943,declined,limit_exceeded,True
1190,548,93,2025-11-17 19:40:14,26585.82,KZT,993325,approved,,True
1191,564,91,2025-11-11 13:11:54,73653.62,KZT,242633,approved,,True
1192,112,52,2025-10-14 15:57:58,8808.44,KZT,995719,approved,,True
1193,466,100,2025-08-27 07:45:32,57891.54,KZT,108265,approved,,True
1194,702,6,2025-11-12 20:13:55,23296.99,KZT,947908,approved,,True
1195,69,10,2025-08-01 16:38:13,14614.87,KZT,590961,approved,,True
1196,322,40,2025-10-23 07:34:05,55186.78,KZT,864673,approved,,True
1197,1138,21,2025-12-27 18:00:34,76315.34,KZT,917383,approved,,True
1198,310,45,2025-08-20 22:46:27,52108.4,KZT,597555,approved,,True
1199,1161,100,2025-09-28 19:29:53,23190.27,KZT,636359,approved,,True
1200,244,16,2025-11-28 02:29:32,73862.27,KZT,617996,approved,,True
1201,1109,24,2025-08-13 13:35:13,34907.96,KZT,071901,approved,,True
1202,1169,15,2025-11-12 01:13:51,42007.54,KZT,241468,approved,,True
1203,715,90,2025-11-11 08:42:46,51492.69,KZT,503757,declined,card_blocked,True
1204,159,48,2025-12-03 20:15:20,37589.18,KZT,938182,approved,,True
1205,653,15,2025-11-24 01:19:07,12357.4,KZT,189981,approved,,True
1206,108,73,2025-07-28 06:45:03,68534.65,KZT,090199,declined,insufficient_funds,True
1207,68,7,2025-07-17 12:53:53,73274.2,KZT,008667,approved,,True
1208,1180,22,2025-08-16 15:29:26,68590.29,KZT,856874,approved,,True
1209,220,32,2025-07-19 04:22:32,78590.19,KZT,601137,approved,,True
1210,244,75,2025-10-18 09:14:39,57729.51,KZT,963288,approved,,True
1211,475,77,2025-09-10 18:32:17,13565.13,KZT,114028,approved,,True
1212,733,51,2025-09-26 07:29:14,9185.6,KZT,886737,approved,,True
1213,42,94,2025-10-10 14:29:28,57078.96,KZT,040196,approved,,True
1214,836,49,2025-11-18 09:47:34,12171.96,KZT,212162,approved,,True
1215,1093,62,2025-10-10 06:41:21,58420.56,KZT,720142,approved,,True
1216,671,15,2025-10-14 17:21:45,48074.64,KZT,212175,approved,,True
1217,774,29,2025-12-13 22:11:44,7681.74,KZT,130077,approved,,True
1218,474,96,2025-10-14 21:57:32,7409.9,KZT,521270,approved,,True
1219,375,91,2025-07-09 20:42:16,35816.11,KZT,526441,approved,,True
1220,254,2,2025-09-21 21:34:06,59408.73,KZT,352516,approved,,True
1221,1132,96,2025-08-05 13:13:49,853.51,KZT,034135,approved,,True
1222,910,81,2025-12-22 21:38:36,20452.36,KZT,386605,approved,,True
1223,1157,21,2025-07-26 07:36:58,31584.83,KZT,106488,approved,,True
1224,1131,27,2025-10-09 17:10:57,68393.61,KZT,923545,approved,,True
1225,1090,66,2025-08-02 08:39:39,7363.63,KZT,652496,approved,,True
1226,1016,41,2025-12-27 04:10:03,22453.19,KZT,886498,approved,,True
1227,951,71,2025-09-21 06:26:52,34650.89,KZT,526347,approved,,True
1228,744,87,2025-11-05 13:24:33,70127.1,KZT,193164,approved,,True
1229,50,21,2025-08-31 09:17:47,44649.45,KZT,331389,approved,,True
1230,356,25,2025-12-09 04:41:29,36770.79,KZT,368185,approved,,True
1231,293,68,2025-07-11 17:56:27,2877.99,KZT,697444,approved,,True
1232,402,55,2025-10-07 17:24:22,21773.67,KZT,544492,approved,,True
1233,466,50,2025-09-16 11:07:36,60048.39,KZT,170118,approved,,True
1234,55,36,2025-07-17 15:06:15,38506.01,KZT,551483,approved,,True
1235,370,47,2025-08-31 10:33:45,3260.76,KZT,689671,approved,,True
1236,1179,4,2025-08-17 04:04:29,65739.77,KZT,432793,approved,,True
1237,176,87,2025-07-31 06:37:43,60095.44,KZT,220791,approved,,True
1238,879,66,2025-07-23 02:26:32,70661.96,KZT,514670,approved,,True
1239,717,39,2025-11-14 09:01:15,74307.43,KZT,494815,approved,,True
1240,59,71,2025-12-19 03:39:37,7216.34,KZT,484854,approved,,True
1241,569,21,2025-10-05 17:22:31,72990.61,KZT,310001,approved,,True
1242,391,38,2025-10-04 13:40:02,74499.19,KZT,921116,approved,,True
1243,772,41,2025-10-10 18:49:55,19125.85,KZT,729120,approved,,True
1244,128,46,2025-11-01 04:03:07,45057.53,KZT,109853,approved,,True
1245,941,33,2025-07-03 22:50:38,49144.93,KZT,200387,approved,,True
1246,853,96,2025-12-03 05:21:55,18189.78,KZT,313501,approved,,True
1247,417,87,2025-07-21 06:24:26,37559.93,KZT,577658,approved,,True
1248,485,82,2025-07-04 22:26:55,42639.7,KZT,523861,approved,,True
1249,687,95,2025-08-04 13:58:58,58901.71,KZT,117042,approved,,True
1250,566,13,2025-07-07 09:48:30,27943.96,KZT,676669,approved,,True
1251,487,68,2025-09-19 03:43:28,20319.45,KZT,804922,approved,,True
1252,273,27,2025-12-22 22:42:57,65905.11,KZT,272548,approved,,True
1253,1136,89,2025-07-24 22:43:20,73602.12,KZT,593365,declined,limit_exceeded,True
1254,1138,60,2025-08-24 13:57:56,52437.94,KZT,392681,approved,,True
1255,997,79,2025-12-12 13:59:20,58991.65,KZT,745357,approved,,True
1256,445,7,2025-09-20 22:32:43,1526.4,KZT,154255,approved,,True
1257,1053,80,2025-10-26 04:41:51,52284.42,KZT,802031,approved,,True
1258,156,95,2025-07-23 06:34:07,821.38,KZT,957376,approved,,True
1259,650,87,2025-08-01 13:20:40,17366.48,KZT,452809,approved,,True
1260,25,26,2025-07-14 00:58:38,40557.45,KZT,993268,approved,,True
1261,278,58,2025-09-03 12:22:33,7256.07,KZT,238527,approved,,True
1262,582,81,2025-07-07 05:51:40,41738.17,KZT,178826,approved,,True
1263,565,16,2025-08-19 06:06:53,70205.09,KZT,533434,approved,,True
1264,200,52,2025-07-13 06:28:31,38231.4,KZT,419951,approved,,True
1265,1089,33,2025-07-08 10:16:15,58902.6,KZT,595505,approved,,True
1266,273,99,2025-08-24 11:57:02,25002.58,KZT,996117,approved,,True
1267,556,13,2025-12-29 20:32:02,14945.2,KZT,450350,declined,card_blocked,True
1268,1076,83,2025-08-01 17:41:22,13610.18,KZT,401167,approved,,True
1269,36,10,2025-11-13 12:46:38,37659.05,KZT,998093,approved,,True
1270,328,83,2025-07-17 18:26:54,58193.09,KZT,531885,approved,,True
1271,586,96,2025-07-07 23:56:30,12929.74,KZT,899819,approved,,True
1272,695,9,2025-09-05 18:49:10,21877.35,KZT,453231,approved,,True
1273,437,26,2025-07-04 13:10:45,5915.86,KZT,030797,approved,,True
1274,590,96,2025-10-20 05:10:04,24131.93,KZT,671835,declined,limit_exceeded,True
1275,1143,34,2025-07-19 00:22:29,50092.96,KZT,361072,approved,,True
1276,11,23,2025-07-05 16:11:10,61886.25,KZT,885803,approved,,True
