session_id,customer_id,device_id,login_time,logout_time,ip_address,city,is_successful,auth_method
95612aab0ca9bf6fc8d97c8cab1cdbbb,801,581,2025-12-12 01:18:08,2025-12-12 02:10:08,45.27.44.230,Oskemen,True,biometric
c0efcbfc54a06c83bcc2cebbefedd62a,917,1054,2025-10-21 18:32:21,2025-10-21 19:03:21,26.17.241.228,Pavlodar,True,biometric
bdb0c7df4bdbe46d4ef4eed3eabe0fc5,569,998,2025-10-27 14:58:42,2025-10-27 15:48:42,138.188.179.233,Semey,True,password
d8c1e56ea4ae2cc5aad2a77d14dda0ec,723,160,2025-11-14 07:03:00,2025-11-14 07:20:00,109.216.189.22,Aktobe,True,biometric
5f4e342f24ed9b15aadae7d23442b5be,948,714,2025-11-01 02:24:41,2025-11-01 03:14:41,141.226.62.16,Shymkent,True,biometric
3e70c22bdfe636f1c007c954c0a382bd,700,444,2025-09-29 22:59:07,2025-09-29 23:36:07,166.229.161.196,Shymkent,True,otp
5d0df6cbca1bdf0dccfe01040aa1ff44,496,1073,2025-11-06 03:03:58,2025-11-06 03:59:58,124.62.169.235,Karaganda,True,biometric
e7f54ba24ab51ef34c8cdcf0869e48f2,858,1114,2025-10-26 02:21:53,2025-10-26 02:24:53,87.1.30.19,Oskemen,True,otp
c470b66441ac3ec22aacad1d02c0eee4,772,980,2025-11-09 17:07:05,2025-11-09 17:37:05,19.160.71.250,Aktobe,True,password
f3decf7cdb52cb516006d327577b9465,630,879,2025-10-18 23:15:56,2025-10-19 00:05:56,192.161.107.183,Semey,True,biometric
8ed9cc8ae2ac3e780a7d9b69cd445cb6,471,1139,2025-12-21 07:09:05,2025-12-21 07:38:05,160.191.118.225,Pavlodar,True,biometric
8c8b0afdffed3f55e3d1ac40138dde1f,327,796,2025-10-06 17:55:46,2025-10-06 18:41:46,166.22.180.160,Astana,True,biometric
22ba35bcfdde5bf5bc2f007c7764efd7,100,408,2025-11-26 14:43:45,2025-11-26 14:44:45,14.100.137.155,Shymkent,True,otp
a1ca74cb89a7bbb5b03aed9e5cbd115f,631,1095,2025-11-10 05:37:06,2025-11-10 06:06:06,36.27.197.11,Astana,True,biometric
0b0da8e39defe8ac2d81acbaf4577efc,187,661,2025-10-16 09:44:29,2025-10-16 10:19:29,154.214.114.146,Semey,True,biometric
500a45dd161bca06fac83dabfdcbcd13,350,423,2025-10-13 11:47:07,2025-10-13 11:51:07,216.205.171.229,Astana,True,password
e13a14d6c1c80e7a6fc22df5a912ff60,426,649,2025-09-05 05:57:22,2025-09-05 06:09:22,191.187.189.203,Pavlodar,True,otp
6fe3b093ac365a047767ce2ca44ee81b,671,200,2025-09-19 11:35:32,2025-09-19 12:04:32,99.43.193.219,Karaganda,True,biometric
cbdf58af5f36aa01db70a3a24f2ccae4,948,714,2025-09-13 17:05:08,2025-09-13 17:54:08,113.253.243.143,Oskemen,True,otp
9c9b55adb025dba3d126f3e363ae9ecc,176,481,2025-10-26 23:39:26,2025-10-27 00:08:26,69.60.253.147,Almaty,True,otp
b18fbae3d9f1adff4edbeaf79ed7bffd,213,711,2025-12-14 15:46:20,2025-12-14 16:32:20,156.209.62.171,Semey,True,biometric
eedce7bedba5be58bb6d7e837fcb8ef7,372,1164,2025-09-08 11:33:57,2025-09-08 12:23:57,143.136.205.1,Almaty,True,otp
6b7d60ed63d12d556acdaadd00854f4d,603,597,2025-12-06 02:40:22,2025-12-06 03:29:22,158.231.6.8,Atyrau,True,biometric
cb95f29b2be7cd6a8c47dafff40a0eb6,120,203,2025-12-18 09:27:29,2025-12-18 10:01:29,73.74.21.207,Taraz,True,biometric
d43c7bffb2f7a0bd72e2abbedc8f6aed,639,420,2025-11-30 08:30:37,2025-11-30 08:40:37,166.20.10.192,Karaganda,True,otp
28381fc62d0b1faad35e801bf5ec42d8,118,972,2025-12-14 05:00:40,2025-12-14 05:42:40,101.224.142.122,Aktobe,True,biometric
afa863a7a4be4b0d4b6faaeaac1c6fbf,609,784,2025-12-19 19:40:53,2025-12-19 20:33:53,97.156.205.77,Almaty,True,otp
c91ce6f9404c959ecc61e0de69b9623b,212,772,2025-11-24 01:10:25,2025-11-24 01:59:25,70.147.186.69,Almaty,True,biometric
a1b25c2a7a05d3bddb87b7fe1e472d7f,89,3,2025-10-10 19:33:45,2025-10-10 20:16:45,55.76.21.221,Pavlodar,True,otp
cdac29792050165fef6696ec53cbfc70,701,635,2025-12-01 19:39:24,2025-12-01 20:05:24,95.193.145.51,Pavlodar,True,biometric
560bca6ab8d96a0226ed4e28d59a74ba,759,371,2025-12-20 14:16:57,2025-12-20 15:13:57,85.240.88.23,Astana,True,biometric
1460e62244e9f9ba3b84afb2bb7851ec,154,629,2025-12-22 02:17:23,2025-12-22 02:51:23,167.75.100.241,Almaty,True,otp
adc60730cfd5e744cfddbdfe39acadef,92,456,2025-09-01 10:45:44,2025-09-01 11:41:44,60.102.196.214,Karaganda,True,biometric
5bbacfd5d6ddcf7219aede7cfad47d8b,822,333,2025-11-17 02:57:35,2025-11-17 03:14:35,37.21.172.207,Oskemen,False,biometric
d91b6cceacb0f61822cab4afa9edce6d,577,196,2025-11-09 05:50:12,2025-11-09 05:57:12,153.144.95.235,Shymkent,True,biometric
363e5ba3de9c1ba2f02fb1df78db0eac,12,110,2025-09-07 04:55:48,2025-09-07 05:32:48,72.41.178.128,Oskemen,True,biometric
1dbdd50fa02bf296bcd74f0fbbfe591a,437,544,2025-11-18 23:20:01,2025-11-18 23:53:01,30.28.125.73,Pavlodar,True,password
7ea96ffcc256a828cd95c51b2c658cdf,552,1029,2025-11-29 15:25:57,2025-11-29 15:50:57,149.203.207.15,Almaty,True,otp
bac766cf62eaf97c3e70db4fa7a26aa5,780,618,2025-09-12 08:00:51,2025-09-12 08:18:51,118.237.235.191,Karaganda,True,biometric
e18a26ae6a76cf304385cfea1f0dd67b,885,748,2025-10-18 15:07:38,2025-10-18 15:46:38,76.210.182.207,Astana,True,biometric
aca716887d5ed7aafb8aa0ae450e1eb1,675,104,2025-09-03 01:54:26,2025-09-03 02:21:26,133.114.47.72,Oskemen,True,biometric
e7edfee0d2a8bacf6d9e3c66bc68fe35,956,967,2025-10-10 15:27:23,2025-10-10 15:53:23,191.96.5.228,Oskemen,True,biometric
4cdbdad40d023faec8af77222130fba3,114,1132,2025-12-06 09:35:46,2025-12-06 09:49:46,5.36.190.155,Pavlodar,True,otp
209da5adaba8eecbd5f2acfba7ec8eb6,100,815,2025-10-03 15:30:19,2025-10-03 16:00:19,183.198.6.129,Astana,True,biometric
dad9886ced9cec7eeb302f792734b8ab,283,645,2025-09-15 11:47:28,2025-09-15 12:40:28,58.184.196.78,Pavlodar,True,otp
da6af10b994ce486555d80befc3fe6fe,92,456,2025-12-17 20:20:52,2025-12-17 20:44:52,135.39.21.27,Shymkent,True,biometric
c4a0def4ead8dea4f6407a51e3b57454,945,356,2025-09-02 00:11:41,2025-09-02 01:07:41,208.72.163.32,Atyrau,True,otp
b8dd6d31ac3a3ca7e69e3d7b8ac7f9c4,101,1168,2025-11-05 13:35:19,2025-11-05 13:51:19,167.220.226.235,Atyrau,True,otp
bf3225b540f5cfed7d4f50da0c88b4d1,622,218,2025-09-28 18:31:23,2025-09-28 18:36:23,159.114.5.112,Aktobe,True,password
aef35f0046b95de29b9ee88e427a8689,825,248,2025-12-19 10:02:20,2025-12-19 10:08:20,76.96.1.174,Semey,True,biometric
bb59afcf762e3a0dccef20be9f1bbacc,545,150,2025-12-16 22:33:51,2025-12-16 22:41:51,108.83.235.7,Shymkent,True,biometric
aad9bd2a89bf503fbbacffebda6ef77b,270,587,2025-10-20 01:19:49,2025-10-20 01:37:49,69.97.145.74,Oskemen,False,biometric
cde9bfbcab3cede579a70cff3e93a308,316,283,2025-10-24 00:14:23,2025-10-24 01:09:23,146.229.191.222,Oskemen,True,biometric
6fbd6bbefe00bb3ac9cd3acd2699e49f,813,73,2025-10-10 08:31:11,2025-10-10 08:51:11,119.134.125.158,Pavlodar,True,password
e95e22a16e82ddbe8b2bbf95acf36baf,99,457,2025-12-17 23:51:26,2025-12-17 23:55:26,131.66.142.161,Shymkent,True,biometric
8acda9e796c8ccc1b6fd5e6e1ef94f73,145,1020,2025-11-27 08:37:15,2025-11-27 09:10:15,82.42.140.237,Almaty,True,otp
3ccfc6203538692499e15dba3f6ca17b,942,866,2025-09-23 05:33:16,2025-09-23 05:47:16,160.91.181.75,Semey,True,biometric
ed8ff0f4ad3b85ed0bcebeea6b03b677,217,171,2025-10-25 13:15:12,2025-10-25 13:58:12,119.23.26.54,Taraz,True,biometric
f2efa453e30d2edbf147bcdccbb6ffac,315,227,2025-09-19 22:43:10,2025-09-19 23:00:10,205.124.247.174,Karaganda,True,otp
ee6e8dcea2e25af6e58c9a704eb9de45,81,122,2025-10-15 12:57:04,2025-10-15 13:57:04,114.196.148.191,Atyrau,True,biometric
b5cfce3cbfeafb0bc8aaee8eaece80ad,143,682,2025-09-06 12:37:02,2025-09-06 13:20:02,133.217.159.189,Oskemen,True,password
cacdde82e7da8b735cd0b3e38ccd69eb,82,90,2025-12-01 09:51:35,2025-12-01 10:36:35,218.55.200.250,Aktobe,True,password
fee4cc77dc53de5265ef195be42ee9e7,208,630,2025-12-04 23:22:48,2025-12-04 23:35:48,34.32.228.10,Shymkent,True,biometric
cc35bb6992aeb09cf8efb4b1b680db55,946,732,2025-12-23 08:36:32,2025-12-23 08:56:32,93.52.65.3,Aktobe,True,biometric
aefcebebb8cd4a0444caffe58ae5acaf,961,849,2025-11-11 05:07:58,2025-11-11 05:20:58,72.253.91.193,Aktobe,True,password
fa70fa936cfe260ca9cd88c0ec4ee3be,809,228,2025-11-27 21:02:27,2025-11-27 21:54:27,101.179.9.66,Atyrau,True,biometric
57bd1cd84d8fba4bb5c5bffbb6e410df,44,277,2025-11-15 09:06:56,2025-11-15 09:39:56,156.112.118.176,Oskemen,True,biometric
ab0a9dd7a40de5645eda3daedbd19e4e,243,798,2025-11-23 21:02:22,2025-11-23 21:32:22,179.81.182.45,Atyrau,True,biometric
5fbaf97be1f519be328bed6dbdfb293f,720,745,2025-12-09 21:03:10,2025-12-09 22:03:10,53.155.211.148,Aktobe,True,password
ba8ae2ac75d6c9bdc21af24971fa3e2d,847,1057,2025-11-04 17:42:28,2025-11-04 18:25:28,24.48.84.123,Astana,True,biometric
d10683dbd24c7d0aa5299bbea04b9aee,358,268,2025-10-04 04:08:08,2025-10-04 04:43:08,139.213.45.5,Astana,True,biometric
5fd4f524cce9fcaccb2cbaf7559e8c44,145,1020,2025-11-14 17:09:05,2025-11-14 17:11:05,104.251.15.53,Aktobe,True,password
da3dacdfbd4aa83e7eca1a3d2eeddfbd,874,605,2025-10-18 02:54:29,2025-10-18 03:26:29,120.223.54.6,Almaty,True,otp
53add54f153e51ecc24691f060551b3d,277,730,2025-12-24 14:52:22,2025-12-24 15:45:22,27.145.30.6,Almaty,True,password
50396bcb19ded4ed4574d353ec13bd1b,565,453,2025-09-23 22:10:05,2025-09-23 22:36:05,177.41.99.157,Almaty,True,password
beeabef3f2ca9ba4c25b4fbe4ccbc3c4,789,249,2025-09-16 03:57:19,2025-09-16 04:22:19,91.185.10.101,Atyrau,True,otp
ea74ee7baf5b2bb0febd859fafdcb1bb,685,468,2025-12-06 17:52:42,2025-12-06 18:50:42,73.123.229.133,Aktobe,True,biometric
19da71fd533fc5965f9be9bbe4fe6fb0,105,647,2025-12-19 09:29:44,2025-12-19 10:21:44,23.132.88.218,Almaty,True,biometric
bc40cbf9bd357c236d1fcf4eaedb226d,580,1045,2025-10-07 02:01:12,2025-10-07 02:18:12,176.205.241.212,Almaty,True,otp
2ade7f159e8e3713cbe0c4fc1489875c,700,406,2025-09-13 03:51:13,2025-09-13 04:10:13,58.110.162.206,Taraz,True,password
28a05bbc831bf81bb83fb5e71c44db9d,50,1199,2025-11-07 14:41:32,2025-11-07 15:17:32,68.133.92.53,Pavlodar,True,otp
eba4bb1d0aabe49decc71f07c6c5d02b,78,1006,2025-09-20 16:10:09,2025-09-20 16:38:09,31.240.242.165,Semey,True,biometric
92d2edeffa563e854005ddaeb11cdea9,93,347,2025-09-24 07:09:45,2025-09-24 07:43:45,183.105.152.234,Taraz,True,biometric
ceb44ee89e18adaa2fcebaab5be936d0,184,1037,2025-11-23 16:20:25,2025-11-23 16:37:25,205.165.211.224,Pavlodar,True,password
53eaa1286606661cfbbe9df20a29ccbb,465,126,2025-09-08 20:35:48,2025-09-08 21:08:48,194.57.153.249,Karaganda,True,biometric
b6fc8a0dffb450f7402debb1fa7fad4e,432,55,2025-09-05 01:16:51,2025-09-05 02:09:51,150.128.206.77,Almaty,True,password
926c523af5fe401c2ccfbf51f27d0bdf,623,1026,2025-10-10 21:03:55,2025-10-10 22:02:55,153.1.224.206,Karaganda,True,biometric
f7199ccdbccef8e3df4fc28df1c09a7b,499,244,2025-10-17 19:09:18,2025-10-17 19:39:18,137.170.48.47,Aktobe,True,biometric
ba1b8123eba1236f303b8df30d068d30,56,1030,2025-12-22 04:30:13,2025-12-22 05:13:13,147.69.121.138,Oskemen,True,password
afdee5a70b5efe2aecedbdcf7e89ebcf,356,467,2025-10-24 01:46:15,2025-10-24 02:13:15,67.66.173.66,Aktobe,True,password
11acc9ef4f70aaf7cfeab37db427c2b8,23,309,2025-12-14 12:59:50,2025-12-14 13:58:50,222.45.248.201,Atyrau,True,biometric
ba3f49da0fdbd411f5a381ee8e24a3c0,90,812,2025-12-08 03:41:22,2025-12-08 04:03:22,118.193.42.19,Oskemen,False,otp
fbfb7bfcd49dd2a24cb0ae2dd6e09ab1,192,306,2025-10-12 05:59:03,2025-10-12 06:32:03,219.91.233.69,Aktobe,True,password
bfd588c371fb92db8202deefad5a2615,745,941,2025-09-09 11:41:10,2025-09-09 12:29:10,37.76.89.143,Karaganda,True,otp
71bace65edb9422f23d1af1ccfa8a5d6,920,948,2025-12-18 02:23:28,2025-12-18 02:52:28,15.61.80.226,Taraz,True,biometric
f095a4dfc85e6d27f16b008e32e4ec3a,907,245,2025-09-03 13:52:28,2025-09-03 14:50:28,184.69.198.35,Taraz,True,password
ec2d08fa86168bccf0fbe3dff8ee253a,217,773,2025-11-13 19:57:48,2025-11-13 20:31:48,94.165.218.203,Atyrau,True,biometric
0ece99d4daecd6cbee5d8bffbaf6bea7,24,492,2025-11-11 03:00:42,2025-11-11 03:14:42,132.162.199.2,Oskemen,True,biometric
8a2be4bfd3ccedaf022d5901dd7aae99,297,311,2025-11-06 01:47:29,2025-11-06 02:15:29,179.207.62.142,Shymkent,True,biometric
cafcae8f9cac51a6dfb29fdd72baccda,109,935,2025-09-04 10:06:53,2025-09-04 10:33:53,168.183.191.90,Karaganda,True,password
0b2f5f7fc33dd3becaebcfec5eddaa6f,614,1122,2025-12-04 20:05:02,2025-12-04 20:33:02,96.58.252.58,Astana,True,biometric
b61d86620bde8b4caef4d5b1e40f94e1,243,860,2025-12-22 17:10:26,2025-12-22 17:27:26,195.107.73.134,Atyrau,True,otp
0288d8d327aafaeeb0e5bffa952b86de,904,582,2025-09-12 17:38:52,2025-09-12 18:29:52,156.29.180.117,Karaganda,True,password
faa3a0c5da5ffe93901ad4c3cfaeeabf,638,664,2025-09-14 17:16:37,2025-09-14 17:58:37,98.83.0.125,Taraz,True,password
147e4cd9acf1a81f5ca6f9d04a344cce,343,933,2025-09-20 18:51:55,2025-09-20 19:02:55,218.115.200.132,Pavlodar,True,password
aefc9ffdebfcb6bb4a8a313e8cfa3ad7,916,87,2025-12-11 13:58:09,2025-12-11 14:01:09,176.228.137.247,Taraz,True,biometric
4abbb1a60546b6adee5b426ac0cebcaa,696,286,2025-09-13 11:49:32,2025-09-13 11:58:32,130.253.149.182,Oskemen,True,biometric
b3cdeafab9eacf0c01afd6a6ccfffea4,267,336,2025-09-16 06:11:39,2025-09-16 06:26:39,181.14.105.5,Almaty,True,password
b57f6e30cb13e54c7cdeeda099cdfad5,228,718,2025-09-28 01:06:01,2025-09-28 01:09:01,187.252.79.74,Oskemen,True,biometric
1c3feea4f7c6fc95b6ecadc0aaedafc7,667,417,2025-09-12 22:58:55,2025-09-12 23:36:55,86.167.77.160,Karaganda,True,biometric
a4407e8ce14eaa6eab810fac9fbfa973,633,955,2025-12-21 01:19:12,2025-12-21 01:34:12,169.107.216.72,Taraz,True,biometric
8dce82e7f402ed93cbb17bccced4ae1f,246,1040,2025-12-23 00:34:35,2025-12-23 00:48:35,207.30.212.147,Taraz,True,otp
92d9faddbf3ecf3b17afa362b7d5bf8c,70,388,2025-12-10 18:06:39,2025-12-10 18:37:39,70.214.99.97,Karaganda,True,otp
628cab4de8bcfeb7e533e0286b76d2ee,813,915,2025-12-26 17:55:31,2025-12-26 18:48:31,189.213.29.197,Taraz,True,otp
e83cccfcd6375daff52fede98bbcbfed,772,717,2025-12-04 20:48:54,2025-12-04 21:43:54,50.47.137.215,Karaganda,True,biometric
7a972dd90f0ac17bbf3e4d5384750efb,446,284,2025-10-11 12:26:13,2025-10-11 13:21:13,140.137.108.113,Taraz,True,biometric
c1f7087e9bc6006cc46f8efe2ee7ca6e,894,523,2025-09-15 02:51:59,2025-09-15 03:00:59,131.76.139.46,Karaganda,True,password
0a6f8b3d635bd41c2bc78be22fae0f36,549,758,2025-09-15 07:07:43,2025-09-15 08:04:43,160.26.212.134,Atyrau,True,biometric
cf7e817e1d19fbab7be76e3e35d7b9e0,878,1184,2025-11-11 09:24:16,2025-11-11 09:32:16,51.173.27.220,Atyrau,True,biometric
994f5516afbcb1a9553dc9f52a282dc7,815,1104,2025-09-04 00:20:23,2025-09-04 00:42:23,109.31.71.107,Astana,True,password
bfed7bbed9eb46f5d2ba4c9510be6e13,893,355,2025-10-03 20:00:53,2025-10-03 20:25:53,192.136.11.161,Shymkent,True,biometric
cdc71e9fc376fe59dbed7fedaa13f53c,367,739,2025-10-27 08:05:08,2025-10-27 09:03:08,88.191.158.140,Shymkent,True,biometric
af21571d4cddd13527be5ccbbf7f1ddb,747,763,2025-12-01 01:55:28,2025-12-01 02:20:28,175.103.94.133,Oskemen,True,biometric
ca2a5e2cfa4e5388eae1dbddab087d40,827,531,2025-09-05 23:08:05,2025-09-05 23:32:05,196.224.234.28,Semey,True,biometric
f857f21ad9fc9bc952e479abd1ecbf7a,121,210,2025-09-27 15:03:17,2025-09-27 15:26:17,103.84.93.19,Semey,False,password
caa4fd5f5518f3ad67b812e971a9044b,516,825,2025-09-07 01:36:23,2025-09-07 02:23:23,47.143.249.203,Aktobe,True,otp
a0f50bfef5f91d6d7b3b6eadfdc2c339,286,970,2025-12-02 17:50:45,2025-12-02 18:04:45,24.7.105.248,Atyrau,True,otp
cea93b94b20faa0f68565ca8ceeb9d97,304,745,2025-11-06 17:24:23,2025-11-06 17:50:23,128.46.134.110,Oskemen,True,biometric
c0edaae3f0ff8e8e4786a92be1f1dd24,171,796,2025-11-14 18:13:06,2025-11-14 19:06:06,198.222.191.236,Atyrau,True,otp
6b0baf9d19cebeccfccf8adb7ec6ec8e,959,89,2025-11-16 03:06:23,2025-11-16 03:21:23,202.73.248.126,Taraz,True,otp
9d642bdcd9ccfffecb80d7fa47fff1eb,631,1095,2025-09-22 14:01:36,2025-09-22 14:57:36,168.177.150.149,Pavlodar,True,password
b9df86b0824e5cebecccd6afa60b6f27,992,849,2025-12-18 04:41:09,2025-12-18 05:09:09,108.194.119.124,Atyrau,True,otp
eccaabdb83522aed0cb8abaa53b13f82,113,364,2025-11-29 22:57:37,2025-11-29 23:35:37,183.205.19.79,Pavlodar,True,password
5fdcd45ecea9d88dedda0c7fae0cf4ea,514,232,2025-10-05 04:42:09,2025-10-05 04:48:09,136.126.148.236,Oskemen,True,biometric
5e5a0ecbcb9ccd73bbf0ca63a9bb4e9c,580,899,2025-10-29 21:12:48,2025-10-29 21:55:48,184.248.179.131,Shymkent,True,otp
cf6bb7441e0ffbdc22cecefb2afdbabb,436,508,2025-12-16 18:08:55,2025-12-16 18:38:55,89.13.26.57,Shymkent,True,password
7e33173bb9accb57b59d43fefdd346ea,992,849,2025-12-01 04:48:05,2025-12-01 05:37:05,8.163.252.146,Aktobe,True,password
488bd0735b0e3bdca0dcd58bfeb8bcfc,883,845,2025-09-15 22:15:56,2025-09-15 22:57:56,190.128.17.206,Pavlodar,True,otp
dba1cff6ec80da3dabea782b1a21bce6,821,80,2025-09-24 05:48:23,2025-09-24 06:27:23,85.88.25.126,Shymkent,True,biometric
ab75fa75fcf9b32c8a6ee0cba6eedeb3,79,1053,2025-10-14 18:56:34,2025-10-14 19:39:34,16.232.216.29,Karaganda,True,password
0bd8734e1257e14b52998bdfef4c5ec9,750,1089,2025-10-08 06:32:22,2025-10-08 07:32:22,26.90.70.68,Oskemen,True,password
a07b2cbd34628dc2f5e6eaaaff769abb,450,652,2025-09-09 04:16:48,2025-09-09 05:12:48,71.144.157.97,Taraz,True,biometric
d77eabc5bdbfa6ba329eafe9715dfb6e,768,881,2025-09-02 15:24:40,2025-09-02 15:40:40,208.48.42.216,Astana,True,biometric
b7d7d7e16f314bea0eb62a085c8bdbd2,219,988,2025-12-22 11:09:11,2025-12-22 12:06:11,218.159.71.92,Shymkent,True,biometric
2eae5beb2e6d1e20be1257fceee86c25,997,949,2025-09-23 00:02:24,2025-09-23 00:36:24,64.150.36.225,Atyrau,True,biometric
a8daa6eec3f8ed9f5adf02957d131812,911,653,2025-11-21 10:30:57,2025-11-21 11:01:57,187.218.212.107,Taraz,False,password
710acfc89e0817aa069e1eecc51be80f,230,528,2025-12-18 08:36:17,2025-12-18 09:14:17,69.29.91.127,Atyrau,True,otp
5922ded5482de8e10aaf350ba7a2fc92,2,640,2025-10-08 18:51:24,2025-10-08 19:35:24,141.12.149.76,Oskemen,True,password
81adcadbdfd7ead1ab344afddc3d9ee1,453,707,2025-09-02 05:28:07,2025-09-02 06:04:07,82.50.41.180,Pavlodar,True,biometric
4fbe5ef551116c2acf11aa869816b74e,647,3,2025-10-06 06:00:19,2025-10-06 06:08:19,51.238.155.89,Shymkent,True,biometric
9f24ed1cfb17a5c3fe4ffaa2faea99ef,967,380,2025-09-19 11:07:02,2025-09-19 11:24:02,87.106.15.203,Karaganda,True,password
ec6f38a97bbaf35752aa4bae90d43d9d,222,624,2025-10-16 23:12:18,2025-10-16 23:52:18,10.10.128.254,Pavlodar,True,otp
4d3c873d64ae04e6da4d6d3efbdef7b3,49,77,2025-12-30 23:59:24,2025-12-31 00:29:24,73.105.4.6,Taraz,True,biometric
86f5fbef9afdbfc8ca10a67ce28c5cf0,878,983,2025-12-02 16:21:04,2025-12-02 16:59:04,54.242.143.8,Aktobe,True,otp
3ede32650baa48a29cea432cfc4bc1f6,663,512,2025-10-08 12:06:31,2025-10-08 12:57:31,30.84.193.180,Almaty,True,otp
f9da21d6f1df801cf4dbceaf94f3f645,839,794,2025-10-26 05:30:48,2025-10-26 06:01:48,170.171.208.159,Taraz,True,biometric
5e2745e82dcd577afa55f2a63f4afec3,920,948,2025-12-01 00:16:51,2025-12-01 01:09:51,2.39.246.243,Astana,True,password
b034bce4fa233b02198a0aef79b0ad8a,394,496,2025-10-14 08:14:59,2025-10-14 08:29:59,193.59.211.108,Atyrau,True,biometric
de63dceccbb4acc6d5c4e63b3aa80ccc,987,697,2025-11-01 23:07:24,2025-11-02 00:01:24,151.143.237.202,Astana,True,otp
096bb6abc0c3c1617ddd0ee592a35d22,945,356,2025-10-26 12:26:54,2025-10-26 13:08:54,54.0.159.91,Almaty,True,biometric
2ebcbeff6e6add9f06e45aae8cd4515c,178,380,2025-09-20 05:05:37,2025-09-20 05:18:37,205.14.196.9,Taraz,True,biometric
4b7feaaff0738cfa6032a68a99e1e71a,699,267,2025-12-24 21:42:30,2025-12-24 22:06:30,13.198.49.115,Almaty,True,password
2c7aa8a99ffedaf7f1d8dfbdd9388f7f,640,1002,2025-09-25 14:18:29,2025-09-25 15:14:29,207.2.23.68,Oskemen,True,otp
bf0702ac38f21dcacb394fcde30425d5,627,937,2025-11-20 19:57:13,2025-11-20 20:33:13,109.54.202.113,Pavlodar,True,otp
3ecb62b0624c9c8eb5ed7f9acb79ecea,505,264,2025-12-25 02:54:26,2025-12-25 03:06:26,132.252.8.150,Pavlodar,True,password
4c60ceccf5aebbde6d13edd1be7beada,838,106,2025-11-29 17:30:46,2025-11-29 18:15:46,143.130.64.124,Atyrau,True,otp
a6b6dea6ce1ca5c23bf8ead747fd9ff5,843,281,2025-10-24 14:53:32,2025-10-24 15:15:32,188.36.233.199,Almaty,True,password
b3f27581071faeb0ce3afec5b13d7fc5,279,95,2025-10-03 18:13:55,2025-10-03 18:14:55,37.100.119.201,Atyrau,True,biometric
de2bada7f3fac661bffffb3b224a2b3a,267,18,2025-11-16 04:03:32,2025-11-16 04:34:32,177.15.236.134,Shymkent,True,biometric
db5d81de47dc012b777ce1db810f6dcf,10,100,2025-12-14 03:40:53,2025-12-14 04:23:53,93.75.198.92,Aktobe,True,biometric
5ed657ca9f1b296cb4ac3e60fa0dfd33,298,752,2025-09-11 07:52:47,2025-09-11 08:33:47,109.231.217.69,Semey,True,biometric
dbd115cd20c4f45e239fa65155bfbb75,33,848,2025-12-03 17:35:48,2025-12-03 17:42:48,219.235.244.104,Shymkent,True,otp
95ecd4e8ce34b58eba36bcbfbfbeed7e,835,1146,2025-11-12 11:44:01,2025-11-12 11:48:01,212.166.193.174,Pavlodar,True,password
41fa2b9e0b5bbeaf76e5ced3ceaec77f,973,454,2025-11-28 00:58:27,2025-11-28 01:19:27,72.205.28.94,Atyrau,True,password
74a80bd9c134b1dcbecf4e5fcf656caf,957,690,2025-12-27 19:14:20,2025-12-27 20:03:20,168.69.89.122,Pavlodar,True,biometric
d89b89a3f1cbe8626e6e5b1a46e7b6cb,141,404,2025-12-16 21:29:59,2025-12-16 21:41:59,85.12.48.69,Taraz,True,otp
f893bffd6be28dfaddc1be1c8ff66c83,695,506,2025-10-10 00:01:19,2025-10-10 00:32:19,44.71.196.16,Atyrau,False,biometric
adefa2ed6fbdba65111bbe0d6cb7dce1,33,848,2025-11-27 04:32:10,2025-11-27 05:27:10,81.193.135.89,Pavlodar,True,biometric
ffee9f8a92c17eb22b44cb05594ba17a,598,442,2025-11-28 07:23:33,2025-11-28 08:09:33,129.206.249.85,Shymkent,True,biometric
7d7564cd8afebedec5366ba3bb9fdffa,853,1036,2025-12-21 17:54:55,2025-12-21 18:38:55,123.125.166.237,Taraz,True,biometric
bb61e43e2f9bd0daaae2f7d68749a5c7,457,957,2025-12-29 20:39:15,2025-12-29 21:19:15,12.50.250.231,Atyrau,True,otp
56ccaf7eec9e20088dfa6b7167fbcf23,473,852,2025-10-22 18:54:45,2025-10-22 19:11:45,223.133.134.244,Oskemen,True,password
bef5229ea4d2cbb24dfdd5db0e00eaff,518,592,2025-12-17 18:23:43,2025-12-17 18:24:43,222.148.129.234,Aktobe,True,password
57df6b63becac65932be7d8b45d566a4,191,640,2025-12-06 05:02:25,2025-12-06 05:40:25,59.248.218.195,Pavlodar,True,biometric
d8accdc7925a0bc52be3c0f16ae8bb4e,227,42,2025-09-04 10:59:01,2025-09-04 11:11:01,105.223.231.219,Pavlodar,True,biometric
2deea0bfbf338235eb9f43ca2d792d7a,39,373,2025-10-19 04:11:14,2025-10-19 05:00:14,42.93.143.44,Karaganda,True,password
ad9d9c6ec7ad1efdab8dcff5e365c2e1,808,5,2025-11-20 03:45:04,2025-11-20 03:58:04,137.77.9.85,Pavlodar,True,password
ccfbce8df33c4d7ba54af711cc39abe2,953,88,2025-10-11 18:07:24,2025-10-11 18:33:24,16.34.162.180,Oskemen,True,password
